연번,시설번호,수리형식,시도명,시군구명,시군구코드,도로명주소,지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,소방서전화번호,표지설치여부,설치주체,적색노면표시,비고
732,동부-오창-지상-084-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청택지1길 13-7,충청북도 청주시 청원구 오창읍 양청리 727,36.717599378447,127.42026246734,양청빌 옆,오창119안전센터,Y,Y,2024,1.3,5,80,청주동부소방서,043-251-0124,,,,
733,동부-오창-지하-024,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청5길 76-22,충청북도 청주시 청원구 오창읍 양청리 671-7,36.72509425,127.438505,언덕 위 좌측 도로변,오창119안전센터,N,Y,2006,0.8,3.7,100,청주동부소방서,043-251-0124,,,,
734,동부-오창-지하-021,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청길 41-15,충청북도 청주시 청원구 오창읍 양청리 875,36.71783325,127.4251602,센스빌 앞,오창119안전센터,N,Y,2006,0.8,3,100,청주동부소방서,043-251-0124,,,,
735,동부-오창-지하-013,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청택지로 27-29,충청북도 청주시 청원구 오창읍 양청리 853,36.72060647,127.4198123,대문 앞 도로상,오창119안전센터,N,Y,2006,0.8,3,100,청주동부소방서,043-251-0124,,,,
736,동부-오창-지하-016,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청1길 86,충청북도 청주시 청원구 오창읍 양청리 846,36.72289211,127.4259641,양청1길 86 앞 도로,오창119안전센터,N,Y,2006,0.8,4.5,100,청주동부소방서,043-251-0124,,,,
737,동부-오창-지하-008,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 구룡2길 45-8 (로얄빌),충청북도 청주시 청원구 오창읍 구룡리 404-11,36.71090611,127.4133951,로얄빌 앞,오창119안전센터,N,Y,2006,0.8,2.5,100,청주동부소방서,043-251-0124,,,,
738,동부-오창-지하-005,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 구룡길 11-48,충청북도 청주시 청원구 오창읍 구룡리 451,36.71124736,127.4084249,사모빌 앞 삼거리,오창119안전센터,N,Y,2006,0.8,5,100,청주동부소방서,043-251-0124,,,,
739,동부-오창-지하-004,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 구룡1길 12-13,충청북도 청주시 청원구 오창읍 구룡리 446,36.71480311,127.4111941,5M 앞,오창119안전센터,N,Y,2006,0.8,5,100,청주동부소방서,043-251-0124,,,,
740,동부-오창-지하-012,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청택지로 15-7,충청북도 청주시 청원구 오창읍 양청리 714-5,36.71915111,127.4181111,목조주택 앞,오창119안전센터,N,Y,2006,0.8,4.5,100,청주동부소방서,043-251-0124,,,,
741,동부-오창-지하-020,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청택지1길 33,충청북도 청주시 청원구 오창읍 양청리 865,36.71871511,127.4219991,베스트빌2 앞,오창119안전센터,N,Y,2006,0.8,3,100,청주동부소방서,043-251-0124,,,,
742,동부-오창-지하-014,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청택지로 53-16,충청북도 청주시 청원구 오창읍 양청리 852,36.72203356,127.4219114,건물 뒤 밭 뒤 도로변 상수도함,오창119안전센터,N,Y,2006,0.8,4.5,80,청주동부소방서,043-251-0124,,,,
743,동부-오창-지하-003,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 구룡1길 37,충청북도 청주시 청원구 오창읍 구룡리 446,36.71277779,127.4105473,정석빌라 앞,오창119안전센터,N,Y,2006,0.8,4.5,100,청주동부소방서,043-251-0124,,,,
744,동부-오창-지하-023,지하식(일반),충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청5길 35-3,충청북도 청주시 청원구 오창읍 양청리 834,36.72384267,127.4371762,성우빌 앞,오창119안전센터,N,Y,2006,0.8,3.1,100,청주동부소방서,043-251-0124,,,,
745,동부-오창-지상-080-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 꽃화산길 41,충청북도 청주시 청원구 오창읍 화산리(花山) 92-1,36.7218268,127.3893799,그랜드가든 주차장입구 옆,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
746,동부-오창-지상-073-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 주성1길 7,충청북도 청주시 청원구 오창읍 주성리 680,36.73215811,127.4516451,TM호텔,오창119안전센터,Y,Y,1900,1.0,4,100,청주동부소방서,043-251-0124,,,,
747,동부-오창-지상-072-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 2산단로 113,충청북도 청주시 청원구 오창읍 주성리 688,36.732341308373,127.44904187545,오창지구대 옆,오창119안전센터,Y,Y,1900,1.0,4,100,청주동부소방서,043-251-0124,,,,
748,동부-오창-지상-071-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 2산단4로 20 (충북오창사랑으로부영5단지),충청북도 청주시 청원구 오창읍 주성리 576,36.733494612768,127.44727971372,주성공원 입구 사이,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
749,동부-오창-지상-070-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 주성1길 8-4,충청북도 청주시 청원구 오창읍 주성리 681,36.73341696,127.4527268,아트헤어샵 맞은편,오창119안전센터,Y,Y,1900,1.0,4.5,100,청주동부소방서,043-251-0124,,,,
750,동부-오창-지상-069-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 2산단3로 6,충청북도 청주시 청원구 오창읍 주성리 667,36.73589044,127.4555415,코지코너 뒷편,오창119안전센터,Y,Y,1900,1.0,6,100,청주동부소방서,043-251-0124,,,,
751,동부-오창-지상-068-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 2산단3로 18,충청북도 청주시 청원구 오창읍 주성리 666,36.73642511,127.4543291,안경원 앞,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
752,동부-오창-지상-067-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 주성2길 22-2,충청북도 청주시 청원구 오창읍 주성리 670,36.73710711,127.4562351,건물 건너편,오창119안전센터,N,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
753,동부-오창-지상-066-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 주성3길 1,충청북도 청주시 청원구 오창읍 주성리 657,36.737254773273,127.45257413345,편의점 맞은편,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
754,동부-오창-지상-065-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 주성3길 15,충청북도 청주시 청원구 오창읍 주성리 318,36.73803242,127.4542311,주성각 앞,오창119안전센터,N,Y,1900,1.0,4,100,청주동부소방서,043-251-0124,,,,
755,동부-오창-지상-064-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 장대길 13,충청북도 청주시 청원구 오창읍 장대리 340,36.74197611,127.4527381,장대길 13 주택 앞,오창119안전센터,Y,Y,1900,1.0,4.5,100,청주동부소방서,043-251-0124,,,,
756,동부-오창-지상-063-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 원리1길 13 (원리 경로당),충청북도 청주시 청원구 오창읍 원리 207-8,36.751233,127.451122,도로 옆,오창119안전센터,N,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
757,동부-오창-지상-062-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 원리2길 96,충청북도 청주시 청원구 오창읍 원리 128-1,36.76061515,127.4576566,건너편,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
758,동부-오창-지상-061-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 용두길 79,충청북도 청주시 청원구 오창읍 용두리 96-2,36.72964211,127.3902171,용두경로당 인근 도로 옆,오창119안전센터,Y,Y,1900,1.0,3.8,100,청주동부소방서,043-251-0124,,,,
759,동부-오창-지상-060-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 미래지로 71-60,충청북도 청주시 청원구 오창읍 용두리 287,36.73476211,127.4057521,한옥마을 내,오창119안전센터,N,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
760,동부-오창-지상-059-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 후기길 185-1,충청북도 청주시 청원구 오창읍 후기리 600-25,36.74366111,127.3916341,후기1리 버스정류장 맞은편,오창119안전센터,Y,Y,1900,1.0,5.5,100,청주동부소방서,043-251-0124,,,,
761,동부-오창-지상-055-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 여천1길 16,충청북도 청주시 청원구 오창읍 여천리 484-1,36.76937111,127.4921111,도로 옆,오창119안전센터,N,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
762,동부-오창-지상-054-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 여천2길 23,충청북도 청주시 청원구 오창읍 여천리 424,36.77098806,127.4960602,도로옆,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
763,동부-오창-지상-053-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청3길 60,충청북도 청주시 청원구 오창읍 양청리 823,36.72851111,127.4303411,도로 옆 인도상,오창119안전센터,Y,Y,1900,1.0,4,100,청주동부소방서,043-251-0124,,,,
764,동부-오창-지상-051-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 2산단로 82,충청북도 청주시 청원구 오창읍 송대리 349,36.72681711,127.4479031,셀트리온 제약 앞 우회차선,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
765,동부-오창-지상-050-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 양청송대길 209,충청북도 청주시 청원구 오창읍 송대리 349,36.72801111,127.4487871,셀트리온-대현에스티 사이,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
766,동부-오창-지상-049-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 중부로 1003,충청북도 청주시 청원구 오창읍 송대리 349,36.72957111,127.4502091,HK타이어 앞 대로변,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
767,동부-오창-지상-048-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 두릉유리로 47-5,충청북도 청주시 청원구 오창읍 성재리 991,36.73377111,127.3449111,CJ포디플렉스,오창119안전센터,Y,Y,1900,1.0,3.5,100,청주동부소방서,043-251-0124,,,,
768,동부-오창-지상-047-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 두릉유리로 47-5,충청북도 청주시 청원구 오창읍 성재리 991,36.73420731,127.3462781,CJ포디플렉스,오창119안전센터,Y,Y,1900,1.0,4.5,100,청주동부소방서,043-251-0124,,,,
769,동부-오창-지상-030-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성재1길 26-1,충청북도 청주시 청원구 오창읍 성재리 77-2,36.72889211,127.3516341,주택 돌담 아래,오창119안전센터,Y,Y,1900,1.0,7,100,청주동부소방서,043-251-0124,,,,
770,동부-오창-지상-028-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 백현성재로 222,충청북도 청주시 청원구 오창읍 성재리 69-1,36.72901827,127.3542556,비닐하우스 프레임만 있는 곳 주변,오창119안전센터,Y,Y,1900,1.0,8,100,청주동부소방서,043-251-0124,,,,
771,동부-오창-지상-026-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성재2길 39-3,충청북도 청주시 청원구 오창읍 성재리 383-1,36.72266003,127.3461891,주택 앞,오창119안전센터,Y,Y,1900,1.0,5.5,100,청주동부소방서,043-251-0124,,,,
772,동부-오창-지상-025-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성산길 3,충청북도 청주시 청원구 오창읍 성산리 99-4,36.73617211,127.4201251,집 담벼락 옆,오창119안전센터,Y,Y,1900,1.0,4,100,청주동부소방서,043-251-0124,,,,
773,동부-오창-지상-024-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 미래지로 99,충청북도 청주시 청원구 오창읍 성산리 322-6,36.732774275179,127.40760766123,인도 상,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
774,동부-오창-지상-023-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성산질푼이길 26,충청북도 청주시 청원구 오창읍 성산리 299,36.72881111,127.4071071,집 앞,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
775,동부-오창-지상-022-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성산1길 25-4,충청북도 청주시 청원구 오창읍 성산리 산145-36,36.73296611,127.4197021,정자 앞,오창119안전센터,Y,Y,1900,1.0,2.5,100,청주동부소방서,043-251-0124,,,,
776,동부-오창-지상-021-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성산길 34,충청북도 청주시 청원구 오창읍 성산리 143-2,36.73743511,127.4170451,주택 앞,오창119안전센터,Y,Y,1900,1.0,3,100,청주동부소방서,043-251-0124,,,,
777,동부-오창-지상-020-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 성산길 16-64,충청북도 청주시 청원구 오창읍 성산리 114,36.739362446608,127.41835175313,근생 입구 아래,오창119안전센터,Y,Y,1900,1.0,3,100,청주동부소방서,043-251-0124,,,,
778,동부-오창-지상-016-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 백현1길 3,충청북도 청주시 청원구 오창읍 백현리 84,36.72057111,127.3654111,농로 옆,오창119안전센터,Y,Y,1900,1.0,5,50,청주동부소방서,043-251-0124,,,,
779,동부-오창-지상-010-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 두릉1길 59-34,충청북도 청주시 청원구 오창읍 두릉리 333,36.74210911,127.3456861,두릉리 마을회관,오창119안전센터,Y,Y,1900,1.0,7,100,청주동부소방서,043-251-0124,,,,
780,동부-오창-지상-009-(공),지상식,충청북도,청주시,43114,충청북도 청주시 청원구 오창읍 두릉1길 119,충청북도 청주시 청원구 오창읍 두릉리 304,36.74935971,127.3497482,삼거리 모서리,오창119안전센터,Y,Y,1900,1.0,5,100,청주동부소방서,043-251-0124,,,,
